X,Y,fid,full_id,osm_id,osm_type,amenity,operator,name:te,name,healthcare,layer,path
78.4180733,17.3529175,"1534",n6549197557,"6549197557",node,hospital,,,Human Touch Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3669068,17.4620023,"1535",n6549198596,"6549198596",node,hospital,,,REFRACTO EYE HOSPITAL (A GROUP OF CREDIBLE HEALTH CARE PVT LTD ),hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4281778,17.3619565,"1536",n6549203906,"6549203906",node,hospital,,,GERMANTEN HOSPITALS,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.557235,17.3230275,"1537",n6549206565,"6549206565",node,hospital,,,SHYAM HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5086575,17.470118,"1538",n6549206566,"6549206566",node,hospital,Private,,STERLING HOSPITALS PVT LTD,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5427846,17.4183281,"1539",n6549209512,"6549209512",node,hospital,,,ANAND EYE INSITUTE,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5484628,17.344508,"1540",n6549210041,"6549210041",node,hospital,,,SRI KARA HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4473536,17.4160331,"1541",n6549211440,"6549211440",node,hospital,,,HIGH SIGHT SUPER SPECILAITY EYE HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4981728,17.45558,"1542",n6549215300,"6549215300",node,hospital,Private,,NAVJEEVAN HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4398817,17.4288986,"1543",n6549219226,"6549219226",node,hospital,,,SMART VISION EYE SPECIALITIES PRIVATE LIMITED,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4777518,17.4691425,"1544",n6549219227,"6549219227",node,hospital,Private,,KS MULTISPECIALTY HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4847268,17.3985583,"1545",n6549236738,"6549236738",node,hospital,,,RAMESH LASIK & LASER CENTRE,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3213112,17.4954081,"1546",n6549287021,"6549287021",node,hospital,,,VIJAYA SREE HOSPITAL,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4307253,17.3942641,"1547",n6549290634,"6549290634",node,hospital,,,ORIENT EYE HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5520463,17.3482504,"1548",n6549292101,"6549292101",node,hospital,,,SHINE CHILDREN'S HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4005457,17.4887428,"1549",n6549292128,"6549292128",node,hospital,,,Sri Sri Holistic Hospitals,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5301608,17.3690962,"1550",n6549295174,"6549295174",node,hospital,,,Saptagiri Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4295377,17.3753068,"1551",n6549296470,"6549296470",node,hospital,,,SAFE KIDS HOSPITALS PRIVATE LIMITED,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5470426,17.3542853,"1552",n6549298910,"6549298910",node,hospital,,,DR RAJASHEKAR REDDY LAPAROSCOPY HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.536071,17.3984982,"1553",n6549301063,"6549301063",node,hospital,,,ADRM HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5893062,17.5015719,"1554",n6549313395,"6549313395",node,hospital,Private,,SHRI ADITHYA HOSPITALS,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4008153,17.4893785,"1555",n6549314900,"6549314900",node,hospital,,,Smart Vision Eye Hospitals Pvt Ltd,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4754223,17.4058342,"1556",n6549315980,"6549315980",node,hospital,,సథరన్ జెమ్ హాస్పిటల్,SOUTHERN GEM HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5676406,17.4714919,"1557",n6549320016,"6549320016",node,hospital,,,ARC HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5160054,17.5064398,"1558",n6549322814,"6549322814",node,hospital,Private,,jubilee hospitals,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5708083,17.3355392,"1559",n6549324353,"6549324353",node,hospital,,,SHARADA EYE CARE,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4562123,17.4635323,"1560",n6549328685,"6549328685",node,hospital,,శ్రీ రాయల్ హాస్పిటల్,SREE ROYAL HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5211218,17.346624,"1561",n6549328982,"6549328982",node,hospital,,,SRI SIDDESHWARA HOSPITAL,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4338641,17.4161502,"1562",n6549331502,"6549331502",node,hospital,,,NEPHROPLUS KIDNEY CARE HOSPITALS,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5010025,17.3726148,"1563",n6549332628,"6549332628",node,hospital,,,METRO CURE HOSPITAL,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
